id,osm_id,latitude,longitude
742,4381897176,18.7557046,73.4090755
743,4381897177,18.7570362,73.4069126
744,4381897178,18.7564294,73.407886
745,4381900970,18.7511163,73.3899704
746,4381900972,18.7501418,73.3909083
747,4381900975,18.7511154,73.3904635
748,4381900976,18.7504584,73.3905838
749,4381900983,18.7508683,73.3924565
750,4381905218,18.7555652,73.3840271
751,4381911779,18.7373706,73.4262288
752,4381911781,18.7371017,73.4269339
753,4381911782,18.7368267,73.4269363
754,4381911784,18.7350019,73.4266457
755,4381912789,18.7328183,73.4257599
756,4381912799,18.7262768,73.4261157
757,4381980677,18.7395226,73.4305231
758,4381980685,18.7354782,73.4322489
759,4381980688,18.7352816,73.4319832
760,4381980889,18.7386534,73.4324019
761,4381980899,18.736788,73.4318862
762,4381980903,18.7359949,73.4310219
763,4381980904,18.737874,73.4315778
764,4381980905,18.7390252,73.4315174
765,4381980906,18.7381436,73.4310558
766,4381980907,18.7381728,73.4315621
767,4397050683,18.7064655,73.4792775
768,4415554896,18.7567547,73.4195949
769,4415728889,18.7409969,73.426786
770,5338854036,18.7423763,73.4242335
771,5358116793,18.7723946,73.4048588
772,5358116795,18.7738135,73.4041973
773,5358116800,18.77674,73.4034538
774,5358116812,18.77511,73.3985114
775,5358116813,18.7727153,73.3979134
776,5358116818,18.7721452,73.402447
777,5358116819,18.7721323,73.4035622
778,5358117722,18.7717452,73.4052134
779,5435634002,18.7424438,73.4237168
780,5474628559,18.7738832,73.4526908
781,5474628568,18.7696729,73.4544185
782,5474628579,18.764634,73.4541339
783,5474628584,18.7635267,73.4532273
784,5474628585,18.7632259,73.4530126
785,5698851877,18.7432152,73.4739902
786,5906307044,18.7346868,73.4319812
787,5906307045,18.7350157,73.4331509
788,5906307050,18.73472,73.4325872
789,5956628393,18.7636219,73.4049623
790,5956628395,18.764465,73.4046664
791,5956669586,18.7708496,73.3981377
792,5956685452,18.7718944,73.3979717
793,5956703130,18.7661101,73.4053941
794,5956703131,18.7659492,73.4047739
795,5957005595,18.754855,73.3841918
796,5957044395,18.7570185,73.3904157
797,6161115438,18.7129855,73.4249103
798,6161115444,18.710128,73.4256645
799,6161115463,18.7069233,73.4317055
800,6161116102,18.7077491,73.4207618
801,6161116148,18.7069024,73.4255898
802,6161116164,18.7042748,73.426729
803,6636728520,18.7491985,73.4489368
804,6636728527,18.7512341,73.4452675
805,6636728529,18.7546174,73.4457761
806,6636728532,18.7548612,73.4421873
807,7007332117,18.7515493,73.4648144
808,7007332119,18.7507772,73.4664559
809,7007332122,18.7530861,73.466781
810,7007332126,18.7567634,73.4698631
811,7049232526,18.7552799,73.4273397
812,7049232529,18.7539513,73.4251154
813,7049232533,18.7500999,73.4249101
814,7564619979,18.7660212,73.3860163
815,7564619981,18.7659748,73.3865087
816,7609884888,18.741542,73.4729032
817,7609884900,18.739719,73.4675336
818,7609884929,18.7338991,73.4404778
819,7609884931,18.7337209,73.4399
820,7609884937,18.7405307,73.4331844
821,7609884939,18.7409548,73.4331666
822,7609884942,18.7406993,73.4333742
823,7609884947,18.7420783,73.43287
824,7609884954,18.7444629,73.433303
825,7609884955,18.7448842,73.4333713
826,7609884957,18.7454291,73.4334691
827,7609884959,18.7456819,73.4336441
828,7609884973,18.7479956,73.4346403
829,7889800591,18.7689388,73.4088788
830,7889800592,18.7690206,73.4087
831,7889800593,18.7699556,73.4087262
832,9113068520,18.7596788,73.3832078
833,9503724411,18.7354207,73.3804568
834,9503724440,18.7392276,73.3857671
835,9559737226,18.750371,73.4171196
836,9653945812,18.7289292,73.3942508
837,9653945813,18.7278477,73.3944654
838,9841482769,18.7531263,73.4085277
839,10567617145,18.7313994,73.4323703
840,10567617146,18.7305739,73.4324925
841,10567617163,18.7264272,73.4336384
842,10567617178,18.7276604,73.4344116
843,10567634932,18.7279652,73.4321612
844,10567634979,18.7296392,73.4320405
845,10567634986,18.7296849,73.4316409
846,10567634997,18.727287,73.4282559
847,10567635000,18.726845,73.4279957
848,10567635007,18.7277721,73.4290338
849,10567635051,18.7269059,73.4284866
850,10567635062,18.7249957,73.4282425
851,10567635075,18.7269923,73.4300503
852,10567635108,18.7315353,73.4301649
853,10567635109,18.7305714,73.4305385
854,10567635115,18.7309118,73.4318125
855,10567635128,18.7317627,73.4305733
856,10567635130,18.7315519,73.4301952
857,10567635142,18.7274597,73.427242
858,10567635153,18.7286612,73.4285107
859,10567635163,18.7318542,73.4297901
860,10567635164,18.7319405,73.429817
861,10567635168,18.7323362,73.4298203
862,10567635197,18.7344515,73.4273399
863,10569263590,18.7656347,73.4044921
864,10696346161,18.7286345,73.3948624
865,10696346171,18.7282103,73.3952017
866,10696346172,18.727701,73.394094
867,10696346173,18.7287552,73.3955102
868,10696346178,18.7283533,73.3956228
869,10696346179,18.7290244,73.3946948
870,10696346180,18.7288847,73.3939518
871,10727154578,18.7610353,73.3949454
872,10727194458,18.7497649,73.4615445
873,10727194468,18.7509633,73.4613645
874,10727194469,18.7501854,73.4614396
875,10727194499,18.7500051,73.4630741
876,10727205519,18.7615273,73.4537613
877,10727205523,18.7598511,73.4537799
878,10727215714,18.7477452,73.4574873
879,10727215721,18.7483286,73.4574861
880,10727215723,18.7483726,73.4569101
881,10727215732,18.7490835,73.4575474
882,10732637866,18.739914,73.4226228
883,10732645267,18.7621334,73.479055
884,10933536321,18.7601126,73.3842911
885,11015725994,18.7647712,73.4012509
886,11015726001,18.7657211,73.4000553
887,11015728785,18.7660662,73.4042877
888,11015739890,18.7639531,73.4110705
889,11015739891,18.76308,73.4105354
890,11015739892,18.7635975,73.4085132
891,11015739893,18.763841,73.4084858
892,11015746699,18.7662135,73.4059024
893,11015746700,18.7647914,73.40469
894,11015746704,18.7641312,73.4038573
895,11015773506,18.7645274,73.4049943
896,11015773507,18.76469,73.4038412
897,11015773509,18.7643191,73.4029734
898,11015776712,18.763095,73.4252895
899,11015776717,18.7636356,73.4137158
900,11015776718,18.7618143,73.4090434
901,11015780085,18.7657466,73.4159561
902,11015780094,18.7660421,73.4152916
903,11015780098,18.76632,73.4142468
904,11015780099,18.7664976,73.4142379
905,11015780101,18.7666297,73.4136003
906,11015780102,18.7660356,73.4133227
907,11015782732,18.7601329,73.4106785
908,11015782733,18.7600719,73.4112074
909,11015782734,18.757153,73.4120354
910,11015782750,18.7568984,73.4115151
911,11015786155,18.7453966,73.403231
912,11015786157,18.7454931,73.4036301
913,11015786158,18.7450917,73.4033061
914,11015786159,18.7446866,73.4067496
915,11015786160,18.7447628,73.4071683
916,11015786161,18.759636,73.4026407
917,11015786163,18.7599967,73.4034308
918,11015786164,18.7596898,73.4035904
919,11015786165,18.7590214,73.4036548
920,11015801051,18.758483,73.400912
921,11015801055,18.7583509,73.4022439
922,11015801059,18.7589757,73.3998942
923,11015801060,18.7459307,73.4062241
924,11015801064,18.7468612,73.406487
925,11015814091,18.7430914,73.4161064
926,11015814093,18.7435029,73.414904
927,11015814094,18.7452298,73.4191309
928,11015814096,18.7452806,73.4182273
929,11015814097,18.7469363,73.4158106
930,11015814098,18.7504581,73.4116531
931,11015814101,18.7513185,73.4111005
932,11015814206,18.750255,73.4105104
933,11015814209,18.7500976,73.4102422
934,11015814212,18.7509609,73.4109771
935,11015814213,18.7514536,73.4134341
936,11015814218,18.7522205,73.4119813
937,11015824646,18.7673888,73.4133428
938,11015824649,18.7674854,73.4114496
939,11015824650,18.7673358,73.4121466
940,11015824655,18.7666906,73.4118837
941,11015842806,18.7665636,73.4154564
942,11015842809,18.7657313,73.4166319
943,11015842811,18.7671004,73.4159676
944,11015842812,18.7671695,73.416224
945,11015842813,18.7675339,73.4151405
946,11015842817,18.767401,73.4154536
947,11015842819,18.7671732,73.4159483
948,11015842820,18.7674323,73.4148449
949,11015842821,18.7676101,73.415274
950,11015857096,18.7672088,73.4143728
951,11015858948,18.7519549,73.424969
952,11015858954,18.7506898,73.4249288
953,11015858955,18.7502459,73.424281
954,11015858957,18.750827,73.4243239
955,11015858960,18.7514367,73.4249525
956,11015866607,18.7668484,73.4091049
957,11015866608,18.7663456,73.4079287
958,11015866609,18.7663253,73.4071201
959,11015866610,18.7611901,73.4005193
960,11015866621,18.7612206,73.399776
961,11015866622,18.760532,73.3989715
962,11015866628,18.7560346,73.4002322
963,11015866629,18.7560798,73.3991917
964,11015866632,18.7565168,73.3996689
965,11015866633,18.7569082,73.3994463
966,11015866634,18.7566896,73.4000069
967,11015866635,18.7459416,73.4024048
968,11015872162,18.7538888,73.4269203
969,11015872171,18.7505162,73.426223
970,11015872172,18.7548053,73.4251822
971,11015872174,18.755288,73.4252359
972,11015872175,18.754785,73.425488
973,11015872182,18.7536316,73.4226069
974,11015872185,18.7538501,73.4236104
975,11015872192,18.7534995,73.4219528
976,11015872194,18.753342,73.4225586
977,11015872195,18.7530219,73.4217543
978,11015872197,18.7529355,73.4224907
979,11015872198,18.7525749,73.4214163
980,11015872199,18.7524885,73.4224161
981,11015872203,18.7527832,73.4232402
982,11015872204,18.7523158,73.4201985
983,11015876391,18.7443501,73.40432
984,11015876401,18.7436137,73.4046043
985,11015877305,18.7413086,73.4145223
986,11015877306,18.742849,73.4199529
987,11015877308,18.7433228,73.4204377
988,11015877309,18.7414285,73.4260284
989,11015877310,18.7418184,73.4268535
990,11015877515,18.7611498,73.4074371
991,11015877521,18.7604465,73.4066448
992,11015877528,18.7613995,73.4152921
993,11015881208,18.7522498,73.4223763
994,11015881209,18.751923,73.4231996
995,11015881211,18.7520819,73.4223483
996,11015881212,18.7520464,73.4234602
997,11015881216,18.7526408,73.424678
998,11015886850,18.7607001,73.420687
999,11015886854,18.7596047,73.4207406
1000,11015894081,18.7579896,73.4178066
1001,11015894083,18.7590041,73.4179622
1002,11015914495,18.7598942,73.4150067
1003,11015941203,18.7672249,73.4024545
1004,11015941204,18.7684435,73.4029092
1005,11015944105,18.7663862,73.4014124
1006,11016016743,18.7698456,73.4073772
1007,11016016748,18.7696014,73.4061116
1008,11016016749,18.7694694,73.4092069
1009,11016016750,18.7672174,73.4141261
1010,11016016755,18.7684737,73.4119856
1011,11016106033,18.756705,73.4205955
1012,11016106043,18.7573907,73.4225822
1013,11016106045,18.7572434,73.4266467
1014,11016106047,18.755562,73.4167178
1015,11016106048,18.7561814,73.4165895
1016,11016106049,18.7563684,73.416238
1017,11016165134,18.7562977,73.4144144
1018,11016165135,18.7578491,73.4134364
1019,11016165139,18.7589394,73.4130866
1020,11016165140,18.7588073,73.4112363
1021,11016165144,18.7589851,73.4136337
1022,11016165145,18.7576748,73.4082734
1023,11016165150,18.7582436,73.4084451
1024,11016179774,18.7590308,73.4064548
1025,11016179775,18.7531665,73.4138526
1026,11016179776,18.7539544,73.4142752
1027,11016179777,18.7536832,73.4132093
1028,11016179780,18.7538457,73.4127528
1029,11016179781,18.7575454,73.4085249
1030,11016179782,18.7644712,73.4132583
1031,11016179784,18.7642353,73.4137438
1032,11016179785,18.7541119,73.4034669
1033,11016179787,18.754586,73.4034401
1034,11016182487,18.7517771,73.4240986
1035,11016182496,18.7511267,73.4221889
1036,11016182497,18.7509694,73.4214806
1037,11016182499,18.75132,73.4222211
1038,11016182500,18.7508778,73.424002
1039,11016182501,18.7481663,73.4222102
1040,11016182504,18.7490904,73.4225374
1041,11016212233,18.7431676,73.4178918
1042,11016212234,18.7433567,73.4176075
1043,11016212237,18.7442192,73.4127307
1044,11016212238,18.7442853,73.4130209
1045,11016219406,18.7498012,73.422811
1046,11016219407,18.7491736,73.4239544
1047,11016219411,18.7492173,73.4220976
1048,11016219412,18.7480178,73.4216094
1049,11016219413,18.7489889,73.4228647
1050,11016219414,18.7487248,73.4246403
1051,11016219416,18.7493544,73.4246242
1052,11016219419,18.7479531,73.423444
1053,11016219423,18.7480952,73.4246618
1054,11016219425,18.7485166,73.4246886
1055,11016219427,18.7508272,73.4203916
1056,11016219432,18.7516553,73.4203541
1057,11016219434,18.751762,73.4194314
1058,11016219438,18.7506087,73.4187501
1059,11016219443,18.7493226,73.4185891
1060,11016219447,18.7512438,73.4193616
1061,11016219455,18.7506189,73.4221037
1062,11016219459,18.7507052,73.4200751
1063,11016219463,18.750121,73.4193294
1064,11016219464,18.7495519,73.4192919
1065,11016219465,18.7492311,73.4192329
1066,11016219468,18.7479058,73.4190666
1067,11016219469,18.7488254,73.4177791
1068,11016219471,18.749414,73.4179454
1069,11016219472,18.7499533,73.418058
1070,11016219476,18.7510812,73.4183102
1071,11016219477,18.7499025,73.4184335
1072,11016219478,18.7495469,73.4197532
1073,11016219479,18.74808,73.4251017
1074,11016219480,18.7480698,73.4255254
1075,11016219481,18.7480394,73.4261316
1076,11016219488,18.7494864,73.4273279
1077,11016219490,18.7484963,73.4251017
1078,11016219492,18.7474193,73.4254879
1079,11016219493,18.7474588,73.4261477
1080,11016219496,18.7479346,73.4220761
1081,11016219497,18.7467091,73.4215021
1082,11016219498,18.7479882,73.4217757
1083,11016219499,18.7475204,73.4185516
1084,11016219502,18.747815,73.4188413
1085,11016219507,18.7480588,73.4205472
1086,11016219509,18.7473681,73.4204238
1087,11016219514,18.7477744,73.4176771
1088,11016219516,18.7473122,73.4178864
1089,11016219518,18.7474138,73.4190612
1090,11016219519,18.746094,73.4180151
1091,11016219520,18.7457535,73.4180151
1092,11016219521,18.7452289,73.4218358
1093,11016219522,18.7494966,73.4265393
1094,11016219524,18.7495169,73.4275854
1095,11016219525,18.7480836,73.4290283
1096,11016219527,18.7482132,73.4282345
1097,11016234825,18.7635572,73.4238196
1098,11016237556,18.7463726,73.4058593
1099,11016237558,18.7468817,73.4060042
1100,11016237559,18.7434216,73.4120607
1101,11016237560,18.7447018,73.4126852
1102,11016237561,18.7445698,73.4130961
1103,11017347135,18.7606866,73.4791328
1104,11017347140,18.7615354,73.4774582
1105,11017370949,18.7423413,73.4315414
1106,11017370950,18.741608,73.4329328
1107,11017370951,18.7365173,73.4326118
1108,11017370956,18.7371426,73.4351117
1109,11017370958,18.7381754,73.4349615
1110,11017370959,18.7368683,73.4352727
1111,11017370964,18.736594,73.4351922
1112,11017371306,18.7574361,73.4718472
1113,11017371309,18.7577154,73.47255
1114,11017371310,18.7571517,73.4723032
1115,11017371311,18.7573904,73.4724749
1116,11017371315,18.7556991,73.4736926
1117,11017375670,18.7391342,73.4207457
1118,11017375672,18.7389563,73.4209883
1119,11017397137,18.7557095,73.445583
1120,11017397139,18.7551914,73.4457064
1121,11017397140,18.7550847,73.4457279
1122,11017397143,18.755236,73.4449876
1123,11017397144,18.7550126,73.4453309
1124,11017397146,18.7540079,73.4411036
1125,11017397147,18.7631101,73.4445897
1126,11017397153,18.7623171,73.44289
1127,11017397157,18.7631003,73.4425897
1128,11017397162,18.7646139,73.4414417
1129,11017397164,18.7624604,73.4450198
1130,11017397168,18.763374,73.4422624
1131,11017397170,18.7630539,73.4421444
1132,11017397172,18.7634807,73.4418762
1133,11017397174,18.7636991,73.4408999
1134,11017397177,18.7598534,73.4533613
1135,11017397180,18.7598483,73.4541821
1136,11017397183,18.7578773,73.4536349
1137,11017397185,18.757283,73.4536617
1138,11017397188,18.7577859,73.4532218
1139,11017397190,18.757344,73.4542505
1140,11017397191,18.7580094,73.4554695
1141,11017397194,18.757725,73.4541909
1142,11017397197,18.7455271,73.432601
1143,11017397202,18.7445666,73.4324653
1144,11017397203,18.7455143,73.4334836
1145,11017403054,18.7468464,73.4729952
1146,11017403067,18.743784,73.4738965
1147,11017403078,18.7489591,73.4709942
1148,11017403082,18.7489895,73.4731722
1149,11017403083,18.7491165,73.47314
1150,11017403084,18.7490759,73.4737945
1151,11017403085,18.7495685,73.4731669
1152,11017403091,18.749792,73.4726411
1153,11017411106,18.7450869,73.4325673
1154,11017420327,18.7442348,73.479116
1155,11017420328,18.7447311,73.4790569
1156,11017420329,18.7440902,73.478424
1157,11017420330,18.7446852,73.478381
1158,11017420332,18.7447565,73.478837
1159,11017420337,18.7452847,73.4765625
1160,11017424249,18.7417828,73.4798134
1161,11017440443,18.7429745,73.4698356
1162,11017440444,18.7424845,73.4699268
1163,11017440445,18.7437874,73.4700609
1164,11017440459,18.7438382,73.4704418
1165,11017440460,18.7441532,73.4700126
1166,11017445799,18.7602394,73.4703719
1167,11017445801,18.7620122,73.4701627
1168,11017445802,18.762383,73.4699159
1169,11017445803,18.7625913,73.4697657
1170,11017445804,18.7630895,73.4685052
1171,11017454727,18.7437054,73.4732473
1172,11017454730,18.7539405,73.47014
1173,11017454734,18.7537018,73.4708066
1174,11017454735,18.7536205,73.46909
1175,11017454739,18.7545399,73.4701078
1176,11017454742,18.7530821,73.46909
1177,11017454746,18.7543317,73.4679742
1178,11017454747,18.7543723,73.4675879
1179,11017454750,18.7559775,73.4678293
1180,11017454751,18.7567241,73.4678669
1181,11017454758,18.756751,73.4692347
1182,11017454759,18.7560638,73.470624
1183,11017454760,18.756008,73.4699861
1184,11017454761,18.7561248,73.471477
1185,11017454762,18.7561451,73.4717613
1186,11017454765,18.7554797,73.4669498
1187,11017454768,18.7558099,73.4639239
1188,11017454771,18.7558861,73.4632587
1189,11017454773,18.7558962,73.4630334
1190,11017454775,18.7561604,73.4638864
1191,11017454788,18.7606315,73.4647662
1192,11017454790,18.7562213,73.4632534
1193,11017454794,18.7571103,73.4636021
1194,11017454795,18.7586063,73.4653297
1195,11017454798,18.7579165,73.4650917
1196,11017454799,18.7579267,73.4653383
1197,11017455929,18.7603253,73.4718848
1198,11017455930,18.7617125,73.4718526
1199,11017455940,18.7590664,73.4739555
1200,11017458605,18.7565363,73.4663218
1201,11017458615,18.7604074,73.4664827
1202,11017458622,18.7561604,73.4648895
1203,11017458623,18.7565363,73.4655118
1204,11017468785,18.742433,73.4558506
1205,11017468800,18.7415383,73.4615587
1206,11017470936,18.7646333,73.4616763
1207,11017470941,18.7633329,73.4621699
1208,11017470945,18.7604753,73.4636237
1209,11017470946,18.7634447,73.4624596
1210,11017470956,18.7654359,73.4577442
1211,11017470963,18.7646486,73.461907
1212,11017470966,18.7664468,73.4611131
1213,11017470974,18.768179,73.4603299
1214,11017470982,18.7705833,73.4584615
1215,11017470984,18.7707341,73.4582806
1216,11017470985,18.7666196,73.4619124
1217,11017470994,18.7680775,73.4565049
1218,11017470999,18.767412,73.4555769
1219,11017471000,18.7669301,73.4557769
1220,11017473691,18.7622763,73.4640635
1221,11017482475,18.7503136,73.4663755
1222,11017482478,18.7513956,73.4682853
1223,11017482479,18.7514921,73.4678937
1224,11017482481,18.7520052,73.4667618
1225,11017482482,18.7518426,73.4681029
1226,11017482483,18.7524166,73.466984
1227,11017482486,18.7527984,73.4671313
1228,11017482487,18.7517664,73.4684945
1229,11017482488,18.7512787,73.4686769
1230,11017482492,18.7515429,73.4695674
1231,11017482495,18.7515886,73.4688432
1232,11017482496,18.7528111,73.4667017
1233,11017486705,18.7624399,73.4683986
1234,11017486707,18.7619972,73.4683764
1235,11017486710,18.7618397,73.4693367
1236,11017495525,18.7463597,73.4339817
1237,11017495535,18.7676,73.4551155
1238,11017495536,18.7631953,73.4533849
1239,11017495540,18.7628605,73.4539569
1240,11017500637,18.7410806,73.4429339
1241,11017500654,18.7404801,73.4353209
1242,11017500657,18.7408053,73.4338993
1243,11017500663,18.7410202,73.4347156
1244,11017500666,18.7410288,73.4351492
1245,11017500667,18.7408976,73.4473157
1246,11017500685,18.7342058,73.4454596
1247,11017500686,18.7337251,73.4453255
1248,11017500699,18.739636,73.4460658
1249,11017501018,18.738224,73.452386
1250,11017501019,18.7485971,73.4340303
1251,11017501022,18.7486276,73.4328425
1252,11017501023,18.750264,73.4327406
1253,11017501024,18.7482033,73.4318297
1254,11017501025,18.7480383,73.4292483
1255,11017501027,18.7503341,73.4295273
1256,11017501042,18.7425368,73.4486245
1257,11017501058,18.7463269,73.4462481
1258,11017501077,18.7434407,73.4462053
1259,11017501091,18.7452339,73.4461194
1260,11017501097,18.7467934,73.4460658
1261,11017501105,18.7432833,73.44576
1262,11021420939,18.7434266,73.4327081
1263,11021420942,18.7428919,73.4330692
1264,11021420944,18.7423294,73.4335345
1265,11021420947,18.743254,73.4331474
1266,11021420954,18.7424056,73.4329304
1267,11021420958,18.743105,73.4317642
1268,11021420960,18.7429606,73.4321902
1269,11021420962,18.7429136,73.4326494
1270,11021420963,18.7430336,73.4321999
1271,11021448592,18.7420713,73.4320536
1272,11021448594,18.7431291,73.4301784
1273,11021448595,18.7435891,73.4318716
1274,11021448598,18.7436449,73.4322899
1275,11021652763,18.7554119,73.4437149
1276,11021652765,18.7546878,73.4436731
1277,11021652769,18.7547492,73.4430509
1278,11021652772,18.7536921,73.4431529
1279,11021652773,18.7519264,73.4431071
1280,11021652777,18.7531944,73.4429759
1281,11021652782,18.7530065,73.4443278
1282,11021652784,18.7517515,73.444106
1283,11021652792,18.7515187,73.4430366
1284,11021660728,18.7513624,73.4440141
1285,11021660729,18.7512695,73.4440059
1286,11021660731,18.7573807,73.4423646
1287,11021660735,18.7570099,73.4436303
1288,11021661399,18.761479,73.4359378
1289,11021661400,18.7606816,73.4359271
1290,11021661404,18.7618954,73.4355891
1291,11021683783,18.7573894,73.4505527
1292,11021683786,18.7587206,73.4507382
1293,11021683788,18.7597416,73.4509689
1294,11021683790,18.7600983,73.4511879
1295,11021683795,18.7617964,73.4516341
1296,11021683796,18.7618295,73.438443
1297,11021683802,18.7614587,73.4389687
1298,11021714738,18.7602468,73.4398644
1299,11021714739,18.7609813,73.4398644
1300,11021714742,18.762185,73.4398858
1301,11021714744,18.7629824,73.4396176
1302,11021714745,18.7612555,73.4404117
1303,11021714749,18.7601667,73.4392743
1304,11021714752,18.7609559,73.438593
1305,11021714753,18.7600787,73.4386466
1306,11021714755,18.7610679,73.4460765
1307,11021714761,18.7626737,73.4454704
1308,11021714762,18.7613352,73.4480292
1309,11021714783,18.7644485,73.4523149
1310,11021714788,18.7640958,73.4529645
1311,11021714789,18.7639892,73.4532456
1312,11021714795,18.7738679,73.4523261
1313,11021729405,18.7617584,73.4375793
1314,11021729406,18.7629523,73.4393442
1315,11021729412,18.7598235,73.4370589
1316,11021729414,18.7615296,73.4368282
1317,11021729416,18.7625103,73.4366727
1318,11021754106,18.7619158,73.4349668
1319,11021754108,18.7619056,73.4342586
1320,11021754110,18.7617583,73.4332179
1321,11021754111,18.7617329,73.4330569
1322,11021754118,18.7620582,73.4342051
1323,11021754119,18.7621697,73.4341084
1324,11021754122,18.7624948,73.4328638
1325,11021754125,18.7622411,73.4346825
1326,11021754129,18.7623528,73.4356159
1327,11021754130,18.7624189,73.4360934
1328,11021754135,18.7637347,73.4380567
1329,11021754148,18.7656246,73.439768
1330,11021754149,18.7630231,73.4354227
1331,11021754150,18.7629011,73.4349506
1332,11021754152,18.7631729,73.4359055
1333,11021754156,18.7627995,73.4345161
1334,11021754157,18.7627386,73.4342693
1335,11021754158,18.762698,73.4349882
1336,11021756418,18.7649483,73.434618
1337,11021756419,18.7635056,73.4386361
1338,11022318617,18.7758431,73.3987408
1339,11022318618,18.7762595,73.3979254
1340,11024952663,18.7071661,73.4345643
1341,11024952684,18.7036456,73.4343658
1342,11024952694,18.7039958,73.436812
1343,11024952700,18.7016893,73.4382712
1344,11024962086,18.7285571,73.4416929
1345,11024962087,18.7285063,73.4413611
1346,11024962088,18.7090308,73.4425467
1347,11024962137,18.7198879,73.4416616
1348,11024962139,18.7231598,73.4415489
1349,11024962141,18.7264723,73.441608
1350,11024962178,18.7107184,73.4503681
1351,11024962181,18.7141126,73.4448109
1352,11024962184,18.7191208,73.4408462
1353,11024962185,18.7200776,73.4367477
1354,11024962192,18.7220896,73.4363293
1355,11024962205,18.7192545,73.4370481
1356,11024962234,18.7201202,73.4416523
1357,11024962238,18.723363,73.4401596
1358,11024962239,18.7237362,73.4415489
1359,11024962263,18.7216269,73.4367759
1360,11024962281,18.7255735,73.437535
1361,11024962303,18.7329147,73.4437703
1362,11024962310,18.7296217,73.4504002
1363,11024962318,18.7313219,73.4507955
1364,11024962329,18.7297103,73.4520393
1365,11024962330,18.7262502,73.4507974
1366,11024962333,18.7261791,73.451243
1367,11024962334,18.7255846,73.4524016
1368,11024962336,18.7256354,73.4518384
1369,11024962339,18.7250968,73.4510057
1370,11024962340,18.7273833,73.4530131
1371,11024962349,18.7227252,73.4521438
1372,11024962351,18.7225778,73.4526641
1373,11024962354,18.7228625,73.4536445
1374,11024962358,18.7225575,73.4543593
1375,11024971653,18.7242534,73.4506691
1376,11024971654,18.7222265,73.4517682
1377,11024971661,18.7223847,73.4511728
1378,11024971662,18.7199251,73.4473263
1379,11024971667,18.7202959,73.4500301
1380,11024971676,18.7187306,73.447938
1381,11024987450,18.7254576,73.4296032
1382,11024987470,18.7274645,73.445894
1383,11024987471,18.7275662,73.4458994
1384,11024987477,18.7271495,73.44554
1385,11024987478,18.7257624,73.4465056
1386,11024987483,18.7268904,73.4463822
1387,11024987486,18.7260419,73.4453844
1388,11024987488,18.7266313,73.445599
1389,11024987490,18.7254017,73.4457063
1390,11024987498,18.7253153,73.4452074
1391,11024997623,18.700409,73.4434908
1392,11024997627,18.70016,73.4459263
1393,11024997633,18.7003937,73.4464949
1394,11024997653,18.7043413,73.4428686
1395,11024997654,18.7060037,73.4319843
1396,11024997658,18.7094685,73.4330495
1397,11024997659,18.7094194,73.4328057
1398,11024997662,18.704103,73.4365867
1399,11024997677,18.7042497,73.4475195
1400,11024997686,18.7035691,73.4486461
1401,11024997695,18.7038843,73.4488874
1402,11024997697,18.703528,73.4509259
1403,11024997704,18.7026135,73.4507865
1404,11024997705,18.7024717,73.4507972
1405,11024997783,18.7019056,73.4623092
1406,11024997784,18.7030606,73.450942
1407,11024999921,18.7200057,73.4445153
1408,11024999923,18.7247259,73.4470259
1409,11027439517,18.7708611,73.4074472
1410,11027439518,18.7708154,73.4081392
1411,11027439519,18.7707849,73.4083647
1412,11027439520,18.7708256,73.4067766
1413,11027439521,18.7705774,73.4065513
1414,11027439522,18.7709373,73.4068678
1415,11027439523,18.7711151,73.4070288
1416,11027439524,18.7710288,73.4065191
1417,11027439529,18.7713283,73.4078176
1418,11027439532,18.7729536,73.4056396
1419,11027439546,18.7711151,73.4023566
1420,11027439551,18.7706798,73.4036602
1421,11027439552,18.7781137,73.4011227
1422,11027439553,18.7779768,73.4011388
1423,11027439562,18.7781188,73.3993792
1424,11027449263,18.7748832,73.4007311
1425,11027449268,18.7748121,73.4023834
1426,11027449273,18.7750508,73.4040701
1427,11027449277,18.7758456,73.4056882
1428,11027449278,18.7766204,73.404792
1429,11027449279,18.7755986,73.4053609
1430,11027449280,18.7751576,73.405602
1431,11027449281,18.7753184,73.4060248
1432,11027449282,18.7763357,73.4054291
1433,11027449285,18.7770267,73.40388
1434,11027449286,18.7773315,73.4041643
1435,11027449287,18.7776413,73.4044755
1436,11027449288,18.7769302,73.4032975
1437,11027449289,18.7767321,73.4031022
1438,11027449290,18.7776464,73.4037888
1439,11027449292,18.7767829,73.4045881
1440,11027449295,18.7766509,73.4041751
1441,11027449300,18.7770166,73.404969
1442,11027449301,18.776656,73.4011388
1443,11027449303,18.7776991,73.4022653
1444,11027449304,18.7776108,73.402437
1445,11027452506,18.7781391,73.4027374
1446,11027452507,18.7785709,73.4016859
1447,11027452510,18.7783271,73.4018737
1448,11027452512,18.7777832,73.4025758
1449,11027452513,18.7786826,73.4031665
1450,11027452516,18.7735018,73.4025228
1451,11027452519,18.7741316,73.4023673
1452,11027452526,18.7732936,73.4025979
1453,11027452528,18.7743042,73.4007365
1454,11027452530,18.7751118,73.3989608
1455,11027452531,18.7755182,73.3991646
1456,11027452532,18.7759195,73.3993846
1457,11027452533,18.7765696,73.3997333
1458,11027452534,18.7753707,73.4005702
1459,11027452538,18.7758177,73.4002215
1460,11027452539,18.7768896,73.3980381
